"nid","title","SGA_ACERVO_VIDEO","Descritor","Descritor.1","Descritor.2","Descritor.3","Descritor.4","Descritor.5","Descritor.6","Descritor.7","Descritor.8","Descritor.9","Descritor.10","Descritor.11","Descritor.12","Descritor.13","Descritor.14","Descritor.15","Descritor.16","Descritor.17","Descritor.18","Descritor.19","Descritor.20","Descritor.21","Descritor.22"
"1434","TAKAO KUSUNO: O MARGINAL DA DANÇA","1898","1067","1070","1301",,,,,,,,,,,,,,,,,,,,
"1435","FILHA ÚNICA","1899","1038","1067","1162","1301","1436",,,,,,,,,,,,,,,,,,
"1436","PÔR DO SOL,O","1900","1004","1038","1067","1161","1301",,,,,,,,,,,,,,,,,,
"1437","RESUMO DE VIDA E ANIVERSÁRIO DE NACAO GONSIRO","1901","1162","1301",,,,,,,,,,,,,,,,,,,,,
"1438","NACAO GONSIRO","1902","1162","1279","1301",,,,,,,,,,,,,,,,,,,,
"1439","CLAUDE LÉVI-STRAUSS","1903",,,,,,,,,,,,,,,,,,,,,,,
"1440","MINA E LISA","1904","1038","1047","1301","1393",,,,,,,,,,,,,,,,,,,
"1441","PICONZE","1905","1039","1279",,,,,,,,,,,,,,,,,,,,,
"1442","DESENHO DE YPE NAKASHIMA,O","1906","1039","1067","1301","1393",,,,,,,,,,,,,,,,,,,
"1443","DEKASSEGUI","1907","1116","1162","1261","1279","1301",,,,,,,,,,,,,,,,,,
"1444","FILME QUE NAO EXISTIU, O","1908","1306","1345","1402","1452",,,,,,,,,,,,,,,,,,,
"1445","DANÇA DOS BRASIS II","1909","1381","1402",,,,,,,,,,,,,,,,,,,,,
"1446","OS DONOS DA ÁGUA. CONFLITO E COLABORAÇÃO PELA PROTEÇÃO DOS RIOS","1910","1133","1144","1206","1285","1425",,,,,,,,,,,,,,,,,,
"1447","DARINI","1911","1232","1378","1425",,,,,,,,,,,,,,,,,,,,
"1448","SAÚDE E ALIMENTAÇÃO DO POVO XAVANTE","1912","1001","1239","1378","1425",,,,,,,,,,,,,,,,,,,
"1449","KAPINAWÁ","1913","1116","1170","1382","1402",,,,,,,,,,,,,,,,,,,
"1450","EM ARAPIRACA O TRABALHO CANTA","1914","1263","1292",,,,,,,,,,,,,,,,,,,,,
"1451","KAYAPO NA TERRA DOS INNU","1915","1043","1133","1491","1709",,,,,,,,,,,,,,,,,,,
"1452","STEEL LIVES","1916",,,,,,,,,,,,,,,,,,,,,,,
"1453","PRISIONEIRO DA GRADE DE FERRO,O","1917","1057","1209","1393",,,,,,,,,,,,,,,,,,,,
"1454","PIXOTE IN MEMORIAM","1918","1047","1271","1393",,,,,,,,,,,,,,,,,,,,
"1455","FREESTYLE: UM ESTILO DE VIDA","1919","1047","1049","1170","1393","1650",,,,,,,,,,,,,,,,,,
"1456","CINEMA DE QUEBRADA","1920","1036","1047","1393","1708",,,,,,,,,,,,,,,,,,,
"1457","CAFÉ COM LEITE","1921",,,,,,,,,,,,,,,,,,,,,,,
"1458","CORPO PRESENTE: BEATRIZ","1922",,,,,,,,,,,,,,,,,,,,,,,
"1459","TERRITÓRIO VERMELHO","1923",,,,,,,,,,,,,,,,,,,,,,,
"1460","MENINO E O BUMBA,O","1924",,,,,,,,,,,,,,,,,,,,,,,
"1461","AXÉ, DIGNIDADE!","1925","1170",,,,,,,,,,,,,,,,,,,,,,
"1462","TINTA FRESCA","1926",,,,,,,,,,,,,,,,,,,,,,,
"1463","INNU NIKAMU - O INDIO CANTA","1927","1170","1581","1583","1709",,,,,,,,,,,,,,,,,,,
"1464","TEMPORAL: A ARTE DE STEPHAN DOITSCHINOFF","1928",,,,,,,,,,,,,,,,,,,,,,,
"1465","VINHO DAS ALMAS, O","1929","1285","321","1678",,,,,,,,,,,,,,,,,,,,
"1466","CINEMA, ASPIRINAS E URUBUS","1930","1038","1440",,,,,,,,,,,,,,,,,,,,,
"1467","NOEL, POETA DA VILA","1931",,,,,,,,,,,,,,,,,,,,,,,
"1468","BLADE RUNNER: O CAÇADOR DE ANDRÓIDES","1932",,,,,,,,,,,,,,,,,,,,,,,
"1469","CINEASTA DA SELVA, O","1933","1036","1285",,,,,,,,,,,,,,,,,,,,,
"1470","INTÉRPRETES DO BRASIL- SABERES: MANUELA CARNEIRO DA CUNHA","1934",,,,,,,,,,,,,,,,,,,,,,,
"1471","AS MÚLTIPLAS FORMAS DE UM OLHAR","1935",,,,,,,,,,,,,,,,,,,,,,,
"1472","CASAS BANDEIRISTAS - ARQUITETURA COLONIAL PAULISTA","1936",,,,,,,,,,,,,,,,,,,,,,,
"1473","PIÕ HÖÍMANAZÉ - A MULHER XAVANTE EM SUA ARTE","1937","1165","1425","1378","1402",,,,,,,,,,,,,,,,,,,
"1474","PIRAJUÇARA - BACIA DE CONCRETO","1938",,,,,,,,,,,,,,,,,,,,,,,
"1475","MERCADO MUNICIPAL DE SÃO PAULO","1939",,,,,,,,,,,,,,,,,,,,,,,
"1476","EDUCADORES BRASILEIROS - ANÍSIO TEIXEIRA: EDUCAÇÃO NÃO É PRIVILÉGIO/ DARCY RIBEIRO: UM VULCÃO DE IDÉIAS","1940",,,,,,,,,,,,,,,,,,,,,,,
"1477","MESA REDONDA 29/04/2008 - LANÇAMENTO DO LIVRO: ""RELIGIÕES AYAHUASQUEIRAS: UM BALANÇO BIBLIOGRÁFICO"" (UFSC)","1941",,,,,,,,,,,,,,,,,,,,,,,
"1478","AYAHUASCA - VÍDEOS, ENTREVISTAS E REPORTAGENS","1942","1678",,,,,,,,,,,,,,,,,,,,,,
"1479","CINEASTAS INDÍGENAS - KUIKURO: ""CHEIRO DE PEQUI"" E ""O DIA EM QUE A LUA MENSTRUOU""","1943","1155","1453",,,,,,,,,,,,,,,,,,,,,
"1480","NA TRILHA DA PÁLIDA RAPOSA - PESQUISAS NA TERRA DOS DOGON 1931-1983","1944","1408","1597",,,,,,,,,,,,,,,,,,,,,
"1481","VIDEOLENCIA","1945","1148","1271","1392","1546","1680","1708",,,,,,,,,,,,,,,,,
"1482","DIRETORES PACOTE #1","1946","1036","1264","1392","1708",,,,,,,,,,,,,,,,,,,
"1483","PACOTE # 12... (COLETANIA)","1947","1038","1040","1041","1392","1680","1708",,,,,,,,,,,,,,,,,
"1484","'VAGUEI OS LIVROS, ME SUJEI COM A MERDA TODA'","1948","1116","1178","1392","1708","1650",,,,,,,,,,,,,,,,,,
"1485","CINEMA DE GUERRILHA","1949","1038","1041","1392","1708",,,,,,,,,,,,,,,,,,,
"1486","MOVIMENTO HUMANISTA","1950","1041","1116","1392","1680","1708",,,,,,,,,,,,,,,,,,
"1487","GRAFFITI COM PIPOCA","1951","1037","1038","1040","1392","1708",,,,,,,,,,,,,,,,,,
"1488","ATITUDE NA CENA","1952","1037","1116","1393","1708",,,,,,,,,,,,,,,,,,,
"1489","FAVELA E ATITUDE","1953","1110","1191","1206","1331","1393",,,,,,,,,,,,,,,,,,
"1490","PANORAMA:ARTE NA PERIFERIA","1954","1037","1204","1393","1505","1708",,,,,,,,,,,,,,,,,,
"1491","FILMAGENS PERIFÉRICAS","1955","1037","1065","1178","1212","1393","1708",,,,,,,,,,,,,,,,,
"1492","BRIGADA DE AUDIOVISUAL DA VIA CAMPESINA BRASIL","1956","1042","1045","1046","1192","1263","1392",,,,,,,,,,,,,,,,,
"1493","ARROZ, FEIJÃO , CINEMA E VIDEO","1957","1038","1393","1708",,,,,,,,,,,,,,,,,,,,
"1494","CINEBECOS","1958","1065","1110","1337","1393","1442","1708",,,,,,,,,,,,,,,,,
"1495","DA QUEBRADA PARA A ESTRADA","1959","1065","1393","1650","1708",,,,,,,,,,,,,,,,,,,
"1496","VIDEOS- INSTITUTO VOZ","1960","1037","1065","1392","1393","1440","1650","1708",,,,,,,,,,,,,,,,
"1497","JESUS NO MUNDO MARAVILHA ""OUTRAS HISTÓRIAS DA POLICIA BRASILEIRA","1961","1271","1366","1392",,,,,,,,,,,,,,,,,,,,
"1498","VIOLÊNCIA S.A","1962","1271","1386","1393","1670",,,,,,,,,,,,,,,,,,,
"1499","RITOS DA MAIORIDADE","1965","1038","1047","1116","1393",,,,,,,,,,,,,,,,,,,
"1500","VARIAS FACES DE UMA DIVINDADE VENEZUELANA, AS","1964","1155","1212","1298","1505",,,,,,,,,,,,,,,,,,,
"1501","DISCRIMINAÇÃO, MINORIAS E RACISMO","1966","1351","1353","1392",,,,,,,,,,,,,,,,,,,,
"1502","EDUCAÇÃO E CULTURA DE DIREITOS HUMANOS","1967","1037","1074","1079","1392","1436",,,,,,,,,,,,,,,,,,
"1503","OLHAR CAIÇARA","1968","1386","1392","1436","1520",,,,,,,,,,,,,,,,,,,
"1504","PRESTES 23+10","1969","1110","1393","1708",,,,,,,,,,,,,,,,,,,,
"1505","PAJARITO","1970","1086","1116","1486",,,,,,,,,,,,,,,,,,,,
"1506","PARI: UM BAIRRO DOCE","1971","1037","1112","1162","1393",,,,,,,,,,,,,,,,,,,
"1507","IMPROVISE","1972","1037","1041","1393","1708",,,,,,,,,,,,,,,,,,,
"1508","IMAGENS DE UMA VIDA SIMPLES","1973","1037","1065","1112","1178","1392",,,,,,,,,,,,,,,,,,
"1509","COLETÂNEA KONFLICTUZ FILMES","1974","1041","1393","1708",,,,,,,,,,,,,,,,,,,,
"1510","PARALELO: ESPASMOS DE REALIDADE","1975","1038","1393","1708",,,,,,,,,,,,,,,,,,,,
"1511","O ÚLTIMO DA FILA","1976","1038","1262","1393","1708",,,,,,,,,,,,,,,,,,,
"1512","CRISE","1977","1191","1286","1353",,,,,,,,,,,,,,,,,,,,
"1513","URBANIA","1978","1038","1049","1393",,,,,,,,,,,,,,,,,,,,
"1514","MINAMI EM CLOSE-UP - A BOCA EM REVISTA","1979","1036","1248","1393",,,,,,,,,,,,,,,,,,,,
"1515","NUKUM","1980","1097","1116","1581","1709",,,,,,,,,,,,,,,,,,,
"1516","FILHAS DE SHIMUN, AS","1981","1097","1581","1709",,,,,,,,,,,,,,,,,,,,
"1517","INNU","1982","1116","1133","1254","1581","1709",,,,,,,,,,,,,,,,,,
"1518","PAKATAKAN","1983","1133","1254","1581","1709",,,,,,,,,,,,,,,,,,,
"1519","CRONICA DE MINGANIE","1984","1112","1133","1581","1709",,,,,,,,,,,,,,,,,,,
"1520","OFICINAS KINOFORUM 8- BELENZINHO-SP / SANTO ANDRÉ-SP/ ATIBAIA -SP","1985","1038","1057","1110","1162","1392",,,,,,,,,,,,,,,,,,
"1521","ALMA DO NEGÓCIO","1986","1038","1208","1393",,,,,,,,,,,,,,,,,,,,
"1522","BREVÍSSIMA HISTÓRIA DA GENTE DE SANTOS","1987","1037","1038","1113","1655",,,,,,,,,,,,,,,,,,,
"1523","ONDE SÃO PAULO ACABA","1988","1037","1038","1057","1271","1393","1708",,,,,,,,,,,,,,,,,
"1524","AMOR","1989","1004","1231","1393",,,,,,,,,,,,,,,,,,,,
"1525","PERIFERIAÇÃO","1990","1037","1393","1708",,,,,,,,,,,,,,,,,,,,
"1526","PONTAL DO PARANAPANEMA,O","1991","1044","1046","1192","1392",,,,,,,,,,,,,,,,,,,
"1527","TERENA E OUTROS TEMAS. A ANTROPOLOGIA DE ROBERTO CARDOSO DE OLIVEIRA,OS","1992","1006","1118","1673",,,,,,,,,,,,,,,,,,,,
"1528","SURUI, PARENTESCO E COSMOLOGIA TUPI. A TRAJETÓRIA DE ROQUE DE BARROS LARAIA, OS","1993","1006","1118","1193","1427","1673",,,,,,,,,,,,,,,,,,
"1529","EXPERIÊNCIA ETNOGRAFICA- JULIO CEZAR MELATTI, A","1994","1006","1118","1423","1434","1484","1673",,,,,,,,,,,,,,,,,
"1530","FUSCA, O","1995","1038","1393",,,,,,,,,,,,,,,,,,,,,
"1531","MAR DE ESCRAVOS. LUIZ FELIPE DE ALENCASTRO","1996","1065","1085","1279","1562",,,,,,,,,,,,,,,,,,,
"1532","DIREITOS HUMANOS","1997","1037","1074","1393",,,,,,,,,,,,,,,,,,,,
"1533","DIREITOS HUMANOS E POVOS INDIGENAS","1998","1037","1074","1393","1402",,,,,,,,,,,,,,,,,,,
"1534","GLOBO UNIVERSIDADE - PROGRAMA 53","1999","1036","1392","1630","1708",,,,,,,,,,,,,,,,,,,
"1535","REASSEMBLAGE","2015","1006","1312","1630",,,,,,,,,,,,,,,,,,,,
"1536","JUIZO-O MAIOR EXIGE DO MENOR","2000","1047","1209","1273","1386","1404",,,,,,,,,,,,,,,,,,
"1537","ABORTO DOS OUTROS, O","2001","1037","1166","294","1393",,,,,,,,,,,,,,,,,,,
"1538","FAVELA RISING","2002","1037","1331","1559","1650",,,,,,,,,,,,,,,,,,,
"1539","BOB DYLAN - DON'T LOOK BACK","2003","1170","1173","1286",,,,,,,,,,,,,,,,,,,,
"1540","CORAÇÕES E MENTES","2004","1037","1108","1286","1549",,,,,,,,,,,,,,,,,,,
"1541","FABRICANDO TOM ZÉ","2005","1037","1170","1393","1668",,,,,,,,,,,,,,,,,,,
"1542","AMORES DE CIRCO","2006","1037","1259","1393","1505",,,,,,,,,,,,,,,,,,,
"1543","SEMENTE","2014","1045","1060","1279",,,,,,,,,,,,,,,,,,,,
"1544","DOUTORES DA ALEGRIA","2007","1037","1240","1393",,,,,,,,,,,,,,,,,,,,
"1545","CINCO DA TARDE,ÀS","2008","1038","1108","318",,,,,,,,,,,,,,,,,,,,
"1546","FILHOS DO PARAISO","2009","1038","1154","1322",,,,,,,,,,,,,,,,,,,,
"1547","HARPSTRINGS AND LAVA","2010","1041",,,,,,,,,,,,,,,,,,,,,,
"1548","TARTARUGAS PODEM VOAR","2011","1108","1309","1413","1592",,,,,,,,,,,,,,,,,,,
"1549","DOIS ANJOS","2012","1038","1170","1322",,,,,,,,,,,,,,,,,,,,
"1550","11 DE SETEMBRO","2013","1037","1108","1112","1412",,,,,,,,,,,,,,,,,,,
"1551","YVY RUPA- A TERRA É UMA SÓ- VISÕES GUARANI DA HISTÓRIA DA ÁMERICA","2016","1118","1155","1344","1402","1621",,,,,,,,,,,,,,,,,,
"1552","BARQUINHA","2018","1212","1230","1444",,,,,,,,,,,,,,,,,,,,
"1553","UDV - ORDEM MAÇÔNICA ROSALUZ","2017","1212","1230",,,,,,,,,,,,,,,,,,,,,
"1554","É TUDO NOSSO!  O HIP HOP FAZENDO HISTÓRIA.","2019","1037","1505","1650","1708",,,,,,,,,,,,,,,,,,,
"1555","""POVO LINDO,POVO INTELIGENTE ! "" O SARAU DA COOPERIFA","2020","1037","1130","1505","1708",,,,,,,,,,,,,,,,,,,
"1556","ORSON WELLES- THE AMERICAM FILM INSTITUTE","2021","1037","1505",,,,,,,,,,,,,,,,,,,,,
"1557","GAROTO SELVAGEM,O","2022","1038","1211","1530",,,,,,,,,,,,,,,,,,,,
"1558","NARCOTICS","2023","1230","1240","1405",,,,,,,,,,,,,,,,,,,,
"1559","TECIDO MEMÓRIA","2024","1110","1249","1262","1384",,,,,,,,,,,,,,,,,,,
"1560","UMA LUTA CONTRA A MALARIA","2025","1239","1261",,,,,,,,,,,,,,,,,,,,,
"1561","CASA DA FARINHA","2026","1097","1253","1263",,,,,,,,,,,,,,,,,,,,
"1562","CIRCO NA FLORESTA","2027",,,,,,,,,,,,,,,,,,,,,,,
"1563","EU O VINIL E O RESTO DO MUNDO","2028","1505","1650","1708",,,,,,,,,,,,,,,,,,,,
"1564","OLHO DA GENTE","2029","1064","1253","1402",,,,,,,,,,,,,,,,,,,,
"1565","VENENO","2030","1036","1041",,,,,,,,,,,,,,,,,,,,,
"1566","VIA LACTEA, DIALETICA","2031","1036","1037","1402",,,,,,,,,,,,,,,,,,,,
"1567","SANGUE DA TERRA ,O","2032","1402",,,,,,,,,,,,,,,,,,,,,,
"1568","ÉLOGE DU RETOUR","2033","1037","1316",,,,,,,,,,,,,,,,,,,,,
"1569","CABANA EM MARTE, UMA","2034","1043","1581","1583",,,,,,,,,,,,,,,,,,,,
"1570","ESPRITS DE FAMILLE","2035","1037","1581",,,,,,,,,,,,,,,,,,,,,
"1571","L’ÈCOLE À L’HÔPITAL","2036","1037","1079","1581",,,,,,,,,,,,,,,,,,,,
"1572","IKALUKTUTIAQ EN AVRIL","2037",,,,,,,,,,,,,,,,,,,,,,,
"1573","QUEM SÃO ELAS?","2038","1037","294",,,,,,,,,,,,,,,,,,,,,
"1574","MARGEM DO CORPO, A","2091","1345","1165","294",,,,,,,,,,,,,,,,,,,,
"1575","HABEAS CORPUS","2041","1037","294","1345",,,,,,,,,,,,,,,,,,,,
"1576","UMA HISTÓRIA SEVERINA","2039","1037","294","1384",,,,,,,,,,,,,,,,,,,,
"1577","SOLITÁRIO ANÔNIMO","2040","1124","1159",,,,,,,,,,,,,,,,,,,,,
"1578","CASA DOS MORTOS, A","2042","1037","1159","1209",,,,,,,,,,,,,,,,,,,,
"1579","QUE VIVA GLAUBER!","2043","1036","1037","1182",,,,,,,,,,,,,,,,,,,,
"1580","ORQUESTA SINFÔNICA DE SÃO PAULO [ SÉRIE HISTÓRIAS DA MÚSICA]","2044","1037","1170","1174",,,,,,,,,,,,,,,,,,,,
"1581","ARVORE DA FORTUNA,A","2045","1078","1136","1285",,,,,,,,,,,,,,,,,,,,
"1582","DAVI CONTRA GOLIAS","2046","1092","1133","1390","1416",,,,,,,,,,,,,,,,,,,
"1583","TEATRO AMAZONAS","2047","1113","1259","1294",,,,,,,,,,,,,,,,,,,,
"1584","ONDE JAZ O TEU SORRISO","2048","1036","1618",,,,,,,,,,,,,,,,,,,,,
"1585","SANGUE, O","2049","1038","1591",,,,,,,,,,,,,,,,,,,,,
"1586","A TRADIÇÃO DO BARÁ DO MERCADO PÚBLICO - OS CAMINHOS INVISÍVEIS DO NEGRO EM PORTO ALEGRE","2050","1178","1212","1396",,,,,,,,,,,,,,,,,,,,
"1587","DO CONCRETO AO PÓ","2051","1049","1110","1396",,,,,,,,,,,,,,,,,,,,
"1588","TENONDE'I - UM FUTURO BONITO","2052","1060","1170","1392","1402","1621",,,,,,,,,,,,,,,,,,
"1589","UMA LISAN BAKAL MAUSOKO MAUTETE","2053","1116","1212","1230","1550",,,,,,,,,,,,,,,,,,,
"1590","MESTRE BOREL E A ANCESTRALIDADE NEGRA EM PORTO ALEGRE","2054","1049","1147","1178","1396",,,,,,,,,,,,,,,,,,,
"1591","CINEMA&ANTROPOLOGIA-8: POMBA GIRA","2055","1165","1219","1559",,,,,,,,,,,,,,,,,,,,
"1592","NIWATHIMA","2056","1092","1231","1345","1378","1653",,,,,,,,,,,,,,,,,,
"1593","BRINCANTES","2057","1060","1079","1672",,,,,,,,,,,,,,,,,,,,
"1594","LEOPOLDO BARTOLOMÉ: POR UMA MISIONES ANTROPOLÓGICA","2058","1147","1540","1562",,,,,,,,,,,,,,,,,,,,
"1595","PROMESSA PANKARARU","2059","1230","1384","1418",,,,,,,,,,,,,,,,,,,,
"1596","MULAQAT","2061","1112","1170","1173","1327","1505",,,,,,,,,,,,,,,,,,
"1597","ALEM DO QUE SE VÊ - NITEROI","2060","1079","1133","1257","1711",,,,,,,,,,,,,,,,,,,
"1598","QUEM FOI QUE DISSE QUE NO MAR NÃO TEM PEIXE","2062","1133","1257","1711",,,,,,,,,,,,,,,,,,,,
"1599","PROCURA-SE","2063","1133","1147","1257","1711",,,,,,,,,,,,,,,,,,,
"1600","ENCONTRO DAS ÁGUAS","2064","1079","1133","1257",,,,,,,,,,,,,,,,,,,,
"1601","MAR CIGANO","2065","1079","1110","1133",,,,,,,,,,,,,,,,,,,,
"1602","BARRA VIVA","2066","1047","1049","1112","1147",,,,,,,,,,,,,,,,,,,
"1603","DO LADO DE CÁ","2067","1078","1133","1713",,,,,,,,,,,,,,,,,,,,
"1604","VENTO CORREDOR","2068","1110","1133","1713",,,,,,,,,,,,,,,,,,,,
"1605","PERAMBULANTE","2069","1267","1348","1670","1713",,,,,,,,,,,,,,,,,,,
"1606","O QUE DEUS DEIXOU","2070","1031","1302","1505",,,,,,,,,,,,,,,,,,,,
"1607","QUEM É DE MARISCAR, É DE MARISCAR","2071","1001","1261","1268","1295",,,,,,,,,,,,,,,,,,,
"1608","SABER QUE A GENTE SABE,O","2072",,,,,,,,,,,,,,,,,,,,,,,
"1609","OUTRA CIDADE","2073","1049","1110","1116","1616","1714",,,,,,,,,,,,,,,,,,
"1610","GUARDA DE CONGO FEMININA NOSSA SENHORA DO ROSÁRIO: FESTA DE OUTUBRO DE 2008","2074","1065","1098","1212","1220","1230","1669",,,,,,,,,,,,,,,,,
"1611","LINHA DO TUCUM - A LINHA DA LEALDADE","2075","1031","1133","1285",,,,,,,,,,,,,,,,,,,,
"1612","NICE, DOMÉSTICA NO BRASIL","2076","1165","1261","1279",,,,,,,,,,,,,,,,,,,,
"1613","DEPOIS ROLA O MOCOTÓ","2080","1110","1331","1559",,,,,,,,,,,,,,,,,,,,
"1614","DE SAINHA ELAS VÊM","2081","1154","1271","1331","1405","1559",,,,,,,,,,,,,,,,,,
"1615","ASSEMBLÉIA NACIONAL 2005","2082","1037","1147","1193","1302",,,,,,,,,,,,,,,,,,,
"1616","SEVERA ROMANA","2083","1113","1147","1165","1271","1381",,,,,,,,,,,,,,,,,,
"1617","ACONTECÊNCIAS","2092","1557","1378",,,,,,,,,,,,,,,,,,,,,
"1618","KAMBÔ... A VACINA DO SAPO","2079","1230","1240","1272","1292","1678",,,,,,,,,,,,,,,,,,
"1619","REVELANDO OS MUSEUS DO RIO: CONSERVATÓRIA","2078","1169","1173","1559",,,,,,,,,,,,,,,,,,,,
"1620","AWÁ-GUAJÁ: UM POVO INDÍGENA","2077","1078","1091","1377","1492",,,,,,,,,,,,,,,,,,,
"1621","SOBRENOME VIET, NOME NAM","2085","1147","1562","1694",,,,,,,,,,,,,,,,,,,,
"1622","ADIVINHE OS CONTEÚDOS","2086","1114","1330","1530","1715",,,,,,,,,,,,,,,,,,,
"1623","CONTO DE AMOR, UM","2087","1190","1282","1505",,,,,,,,,,,,,,,,,,,,
"1624","NAÇÃO LASCADA DE VÉIO: A GLÓRIA DO SERTÃO","2088","1110","1394",,,,,,,,,,,,,,,,,,,,,
"1625","GUARDADO,O","2089","1556","1155","1379",,,,,,,,,,,,,,,,,,,,
"1626","VER-O-PESO","2090","1064",,,,,,,,,,,,,,,,,,,,,,
"1627","CINEMA CARA DURA","2093","1302","1036",,,,,,,,,,,,,,,,,,,,,
"1628","GRAJAÚ NA CONSTRUÇÃO DA PAZ","2094","1049","1271","1392","1505",,,,,,,,,,,,,,,,,,,
"1629","TERRA DEU, TERRA COME","2097","1230","1147","1380",,,,,,,,,,,,,,,,,,,,
"1630","PROFISSÃO MC","2098","1170","1392","1273",,,,,,,,,,,,,,,,,,,,
"1631","É TUDO NOSSO -o hip-hop fazendo história","2099","1170","1650","1393",,,,,,,,,,,,,,,,,,,,
"1632","POVO LINDO POVO INTELIGENTE - O SARAU DA COOPERIFA","2100","1130","1393","1126",,,,,,,,,,,,,,,,,,,,
"1633","FERREZ, LITERATURA E RESISTÊNCIA","2101","1392","1126","1191","1130",,,,,,,,,,,,,,,,,,,
"1634","TRANSFORMAÇÃO ETNODIGITAL","2102","1418","1440","1151","1036",,,,,,,,,,,,,,,,,,,
"1635","VIAJANTES RADICAIS - PELO CAMINHO DE LEVI-STRAUSS","2103","1006","1306",,,,,,,,,,,,,,,,,,,,,
"1636","PELÉ, 70 VEZES","2105","1087","1097","1392",,,,,,,,,,,,,,,,,,,,
"1637","VOZES DA AFRICA","2106","1276","1505","1191",,,,,,,,,,,,,,,,,,,,
"1638","JOGO DE CENA","2107","1259","1559","1112",,,,,,,,,,,,,,,,,,,,
"1639","JARDIM DE PLÁSTICO","2108","1065","1559","1170",,,,,,,,,,,,,,,,,,,,
"1640","DOIS PASSOS DO PARAÍSO,A","2109","1395",,,,,,,,,,,,,,,,,,,,,,
"1641","YUBE NAWA AÎBU (MULHER JIBÓIA ENCANTADA)","2110","1554","321","1155",,,,,,,,,,,,,,,,,,,,
"1642","CAPA DE CHUVA","2111","1382","1038",,,,,,,,,,,,,,,,,,,,,
"1643","ÚLTIMAS RESPONSADEIRAS, AS","2112","1334","1212","1038",,,,,,,,,,,,,,,,,,,,
"1644","TRIUNFO, O INÍCIO DE UMA TRADIÇÃO","2113","1386","1212","1038",,,,,,,,,,,,,,,,,,,,
"1645","BOI DO LIXO, O","2114","1038","1387","1252",,,,,,,,,,,,,,,,,,,,
"1646","ENGENHO NOVO","2115","1065","1379",,,,,,,,,,,,,,,,,,,,,
"1647","PROFESSORA EM UMA COMUNIDADE ALEMÃ, A","2116","1391","1162","1079",,,,,,,,,,,,,,,,,,,,
"1648","JEGUE: PATRIMÔNIO CULTURAL DO NORDESTE, O","2117","1387","1011","1440",,,,,,,,,,,,,,,,,,,,
"1649","PHOTOGRAPHOS -CIMA DA SERRA","2118","1105","1388","1112",,,,,,,,,,,,,,,,,,,,
"1650","DONA JOANA:SEUS TEMPOS E DANÇAS","2119","1070","1295",,,,,,,,,,,,,,,,,,,,,
"1651","GUARANÉSIA -OS IRMÃOS MASOTTI E O CINEMA","2120","1036","1380",,,,,,,,,,,,,,,,,,,,,
"1652","BAQUE DA ZABUMBA CENTENÁRIA CONTRA O TIC-TAC DO TEMPO,0","2121","1384","1170",,,,,,,,,,,,,,,,,,,,,
"1653","PARAÍSO DE MARIA,O","2122","1302","1165",,,,,,,,,,,,,,,,,,,,,
"1654","IBIRI:TUA BOCA FALA POR NÓS","2123",,,,,,,,,,,,,,,,,,,,,,,
"1655","FLORES QUE MURCHAM","2124","1239","1387","1071",,,,,,,,,,,,,,,,,,,,
"1656","REVELANDO MINHA VIDA","2125","1045","1345","1044",,,,,,,,,,,,,,,,,,,,
"1657","TRES COVEIROS","2126","1302","1159",,,,,,,,,,,,,,,,,,,,,
"1658","TICO FC","2127","1383","1087",,,,,,,,,,,,,,,,,,,,,
"1659","CIRCO CHEGOU, O","2128","1393","1261","1505",,,,,,,,,,,,,,,,,,,,
"1660","MINHA ARTE É VIDA APÓS A MORTE","2129","1334","1261","1029","1133",,,,,,,,,,,,,,,,,,,
"1661","CAMINHO DE FEIRA","2130",,,,,,,,,,,,,,,,,,,,,,,
"1662","TAIPA NO ESTADO DE SÃO PAULO","2131","1392","1263","1110",,,,,,,,,,,,,,,,,,,,
"1663","BARBEIRO DE SÃO PEDRO DA UNIÃO, O","2132","1038","1380","1261",,,,,,,,,,,,,,,,,,,,
"1664","BANDA EM NOSSAS VIDAS, UMA","2133","1170","1380","1212",,,,,,,,,,,,,,,,,,,,
"1665","FORÇA DE UM GRITO, A","2134","1295","1002","1261",,,,,,,,,,,,,,,,,,,,
"1666","DONO DO CARNAVAL,O","2135","1392","1212","1038","1101",,,,,,,,,,,,,,,,,,,
"1667","PARAÍSO 1975","2136","1383","1038","1042",,,,,,,,,,,,,,,,,,,,
"1668","PAIXÃO E ALEGRIA","2137","1038","1036","1380",,,,,,,,,,,,,,,,,,,,
"1669","PASSARELAS:UMA HISTÓRIA DE CARNAVAL","2138","1384","1101","1038",,,,,,,,,,,,,,,,,,,,
"1670","CACHORRO-QUENTE VODU","2139","1087","1038","1559",,,,,,,,,,,,,,,,,,,,
"1671","PASSAGEIRO 1219","2140","1392","1038",,,,,,,,,,,,,,,,,,,,,
"1672","SOU TEU MANINHO! UM GRITO MARAJOARA","2141","1381","1257","1038",,,,,,,,,,,,,,,,,,,,
"1673","ARTE NA RUA","2142",,,,,,,,,,,,,,,,,,,,,,,
"1674","FAXINAIS: UMA HISTÓRIA DE LUTA E AMOR À TERRA, OS","2144","1383","1042",,,,,,,,,,,,,,,,,,,,,
"1675","SEU NOME ERA BRASÍLIA","2143","321","1049",,,,,,,,,,,,,,,,,,,,,
"1676","TALHADO","2145","1179","1382","1261",,,,,,,,,,,,,,,,,,,,
