nid,title,SGA ACERVO IMAGEM,SGA ACERVO IMAGEM,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,descritores,,
7381,KX-KAYAPÓ XIKRIN-2659,009368,9368,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9368
7382,KX-KAYAPÓ XIKRIN-2660,009369,9369,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9369
7383,KX-KAYAPÓ XIKRIN-2661,009370,9370,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9370
7384,KX-KAYAPÓ XIKRIN-2662,009371,9371,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9371
7385,KX-KAYAPÓ XIKRIN-2663,009372,9372,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9372
7386,KX-KAYAPÓ XIKRIN-2664,009373,9373,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9373
7387,KX-KAYAPÓ XIKRIN-2665,009374,9374,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9374
7388,KX-KAYAPÓ XIKRIN-2666,009375,9375,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9375
7389,KX-KAYAPÓ XIKRIN-2667,009376,9376,72,196,416,530,,,,, , , , , , , , ,,,,,,,,9376
7390,KX-KAYAPÓ XIKRIN-2668,009377,9377,62,283,416,530,,,,, , , , , , , , ,,,,,,,,9377
7391,KX-KAYAPÓ XIKRIN-2669,009378,9378,172,416,530,,,,,, , , , , , , , ,,,,,,,,9378
7392,KX-KAYAPÓ XIKRIN-2670,009379,9379,62,94,416,530,,,,, , , , , , , , ,,,,,,,,9379
7393,KX-KAYAPÓ XIKRIN-2671,009380,9380,173,416,530,,,,,, , , , , , , , ,,,,,,,,9380
7394,KX-KAYAPÓ XIKRIN-2672,009381,9381,196,239,416,530,,,,, , , , , , , , ,,,,,,,,9381
7395,KX-KAYAPÓ XIKRIN-2673,009382,9382,196,239,416,530,,,,, , , , , , , , ,,,,,,,,9382
7396,KX-KAYAPÓ XIKRIN-2674,009383,9383,263,416,530,,,,,, , , , , , , , ,,,,,,,,9383
7397,KX-KAYAPÓ XIKRIN-2675,009384,9384,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9384
7398,KX-KAYAPÓ XIKRIN-2676,009385,9385,72,416,530,,,,,, , , , , , , , ,,,,,,,,9385
7399,KX-KAYAPÓ XIKRIN-2677,009386,9386,263,416,530,,,,,, , , , , , , , ,,,,,,,,9386
7400,KX-KAYAPÓ XIKRIN-2678,009387,9387,126,239,416,530,,,,, , , , , , , , ,,,,,,,,9387
7401,KX-KAYAPÓ XIKRIN-2679,009388,9388,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9388
7402,KX-KAYAPÓ XIKRIN-2680,009389,9389,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9389
7403,KX-KAYAPÓ XIKRIN-2681,009390,9390,62,416,530,730,,,,, , , , , , , , ,,,,,,,,9390
7404,KX-KAYAPÓ XIKRIN-2682,009391,9391,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9391
7405,KX-KAYAPÓ XIKRIN-2683,009392,9392,62,196,416,530,730,,,, , , , , , , , ,,,,,,,,9392
7406,KX-KAYAPÓ XIKRIN-2684,009393,9393,94,416,530,,,,,, , , , , , , , ,,,,,,,,9393
7407,KX-KAYAPÓ XIKRIN-2685,009394,9394,62,94,196,416,530,,,, , , , , , , , ,,,,,,,,9394
7408,KX-KAYAPÓ XIKRIN-2686,009395,9395,151,399,416,,,,,, , , , , , , , ,,,,,,,,9395
7409,KX-KAYAPÓ XIKRIN-2687,009396,9396,15,416,,,,,,, , , , , , , , ,,,,,,,,9396
7410,KX-KAYAPÓ XIKRIN-2688,009397,9397,151,416,,,,,,, , , , , , , , ,,,,,,,,9397
7411,KX-KAYAPÓ XIKRIN-2689,009398,9398,151,399,416,,,,,, , , , , , , , ,,,,,,,,9398
7412,KX-KAYAPÓ XIKRIN-2690,009399,9399,151,416,,,,,,, , , , , , , , ,,,,,,,,9399
7413,KX-KAYAPÓ XIKRIN-2691,009400,9400,151,399,416,,,,,, , , , , , , , ,,,,,,,,9400
7414,KX-KAYAPÓ XIKRIN-2692,009401,9401,151,399,416,,,,,, , , , , , , , ,,,,,,,,9401
7415,KX-KAYAPÓ XIKRIN-2693,009402,9402,114,416,530,,,,,, , , , , , , , ,,,,,,,,9402
7416,KX-KAYAPÓ XIKRIN-2694,009403,9403,151,416,,,,,,, , , , , , , , ,,,,,,,,9403
7417,KX-KAYAPÓ XIKRIN-2695,009404,9404,173,196,416,530,,,,, , , , , , , , ,,,,,,,,9404
7418,KX-KAYAPÓ XIKRIN-2696,009405,9405,173,416,530,730,,,,, , , , , , , , ,,,,,,,,9405
7419,KX-KAYAPÓ XIKRIN-2697,009406,9406,173,416,530,730,,,,, , , , , , , , ,,,,,,,,9406
7420,KX-KAYAPÓ XIKRIN-2698,009407,9407,173,416,530,,,,,, , , , , , , , ,,,,,,,,9407
7421,KX-KAYAPÓ XIKRIN-2699,009408,9408,416,530,730,,,,,, , , , , , , , ,,,,,,,,9408
7422,KX-KAYAPÓ XIKRIN-2700,009409,9409,119,416,530,,,,,, , , , , , , , ,,,,,,,,9409
7423,KX-KAYAPÓ XIKRIN-2701,009410,9410,119,416,530,,,,,, , , , , , , , ,,,,,,,,9410
7424,KX-KAYAPÓ XIKRIN-2702,009411,9411,110,119,416,530,,,,, , , , , , , , ,,,,,,,,9411
7425,KX-KAYAPÓ XIKRIN-2703,009412,9412,110,119,416,530,,,,, , , , , , , , ,,,,,,,,9412
7426,KX-KAYAPÓ XIKRIN-2704,009413,9413,110,119,416,530,,,,, , , , , , , , ,,,,,,,,9413
7427,KX-KAYAPÓ XIKRIN-2705,009414,9414,196,416,530,,,,,, , , , , , , , ,,,,,,,,9414
7428,KX-KAYAPÓ XIKRIN-2706,009415,9415,119,416,530,,,,,, , , , , , , , ,,,,,,,,9415
7429,KX-KAYAPÓ XIKRIN-2707,009416,9416,31,416,530,,,,,, , , , , , , , ,,,,,,,,9416
7430,KX-KAYAPÓ XIKRIN-2708,009417,9417,31,416,530,,,,,, , , , , , , , ,,,,,,,,9417
7431,KX-KAYAPÓ XIKRIN-2709,009418,9418,416,530,730,,,,,, , , , , , , , ,,,,,,,,9418
7432,KX-KAYAPÓ XIKRIN-2710,009419,9419,196,530,730,,,,,, , , , , , , , ,,,,,,,,9419
7433,KX-KAYAPÓ XIKRIN-2711,009420,9420,239,416,530,,,,,, , , , , , , , ,,,,,,,,9420
7434,KX-KAYAPÓ XIKRIN-2712,009421,9421,239,416,530,,,,,, , , , , , , , ,,,,,,,,9421
7435,KX-KAYAPÓ XIKRIN-2713,009422,9422,239,416,530,,,,,, , , , , , , , ,,,,,,,,9422
7436,KX-KAYAPÓ XIKRIN-2714,009423,9423,196,239,530,,,,,, , , , , , , , ,,,,,,,,9423
7437,KX-KAYAPÓ XIKRIN-2715,009424,9424,239,416,530,,,,,, , , , , , , , ,,,,,,,,9424
7438,KX-KAYAPÓ XIKRIN-2716,009425,9425,239,416,530,,,,,, , , , , , , , ,,,,,,,,9425
7439,KX-KAYAPÓ XIKRIN-2717,009426,9426,239,416,530,,,,,, , , , , , , , ,,,,,,,,9426
7440,KX-KAYAPÓ XIKRIN-2718,009427,9427,239,416,530,,,,,, , , , , , , , ,,,,,,,,9427
7441,KX-KAYAPÓ XIKRIN-2719,009428,9428,239,416,530,,,,,, , , , , , , , ,,,,,,,,9428
7442,KX-KAYAPÓ XIKRIN-2720,009429,9429,239,416,530,,,,,, , , , , , , , ,,,,,,,,9429
7443,KX-KAYAPÓ XIKRIN-2721,009430,9430,239,416,530,,,,,, , , , , , , , ,,,,,,,,9430
7444,KX-KAYAPÓ XIKRIN-2722,009431,9431,239,416,530,,,,,, , , , , , , , ,,,,,,,,9431
7445,KX-KAYAPÓ XIKRIN-2723,009432,9432,239,416,530,,,,,, , , , , , , , ,,,,,,,,9432
7446,KX-KAYAPÓ XIKRIN-2724,009433,9433,239,416,530,,,,,, , , , , , , , ,,,,,,,,9433
7447,KX-KAYAPÓ XIKRIN-2725,009434,9434,416,530,730,,,,,, , , , , , , , ,,,,,,,,9434
7448,KX-KAYAPÓ XIKRIN-2726,009435,9435,196,416,530,,,,,, , , , , , , , ,,,,,,,,9435
7449,KX-KAYAPÓ XIKRIN-2727,009436,9436,416,530,730,,,,,, , , , , , , , ,,,,,,,,9436
7450,KX-KAYAPÓ XIKRIN-2728,009437,9437,416,530,,,,,,, , , , , , , , ,,,,,,,,9437
7451,KX-KAYAPÓ XIKRIN-2729,009438,9438,62,126,416,530,730,,,, , , , , , , , ,,,,,,,,9438
7452,KX-KAYAPÓ XIKRIN-2730,009439,9439,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9439
7453,KX-KAYAPÓ XIKRIN-2731,009440,9440,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9440
7454,KX-KAYAPÓ XIKRIN-2732,009441,9441,196,416,417,,,,,, , , , , , , , ,,,,,,,,9441
7455,KX-KAYAPÓ XIKRIN-2733,009442,9442,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9442
7456,KX-KAYAPÓ XIKRIN-2734,009443,9443,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9443
7457,KX-KAYAPÓ XIKRIN-2735,009444,9444,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9444
7458,KX-KAYAPÓ XIKRIN-2736,009445,9445,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9445
7459,KX-KAYAPÓ XIKRIN-2737,009446,,,,,,,,,,,,,,,,,,,,,,,,,
7460,KX-KAYAPÓ XIKRIN-2738,009447,9447,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9447
7461,KX-KAYAPÓ XIKRIN-2739,009448,9448,58,416,530,,,,,, , , , , , , , ,,,,,,,,9448
7462,KX-KAYAPÓ XIKRIN-2740,009449,9449,58,416,530,,,,,, , , , , , , , ,,,,,,,,9449
7463,KX-KAYAPÓ XIKRIN-2741,009450,9450,31,196,416,530,,,,, , , , , , , , ,,,,,,,,9450
7464,KX-KAYAPÓ XIKRIN-2742,009451,9451,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9451
7465,KX-KAYAPÓ XIKRIN-2743,009452,9452,126,196,416,530,730,,,, , , , , , , , ,,,,,,,,9452
7466,KX-KAYAPÓ XIKRIN-2744,009453,9453,126,196,416,530,730,,,, , , , , , , , ,,,,,,,,9453
7467,KX-KAYAPÓ XIKRIN-2745,009454,9454,416,530,,,,,,, , , , , , , , ,,,,,,,,9454
7468,KX-KAYAPÓ XIKRIN-2746,009455,9455,62,416,530,730,,,,, , , , , , , , ,,,,,,,,9455
7469,KX-KAYAPÓ XIKRIN-2747,009456,9456,62,416,530,730,,,,, , , , , , , , ,,,,,,,,9456
7470,KX-KAYAPÓ XIKRIN-2748,009457,9457,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9457
7471,KX-KAYAPÓ XIKRIN-2749,009458,9458,151,416,,,,,,, , , , , , , , ,,,,,,,,9458
7472,KX-KAYAPÓ XIKRIN-2750,009459,9459,152,416,,,,,,, , , , , , , , ,,,,,,,,9459
7473,KX-KAYAPÓ XIKRIN-2751,009460,9460,152,416,,,,,,, , , , , , , , ,,,,,,,,9460
7474,KX-KAYAPÓ XIKRIN-2752,009461,9461,399,416,,,,,,, , , , , , , , ,,,,,,,,9461
7475,KX-KAYAPÓ XIKRIN-2753,009462,9462,399,416,530,,,,,, , , , , , , , ,,,,,,,,9462
7476,KX-KAYAPÓ XIKRIN-2754,009463,9463,151,416,530,,,,,, , , , , , , , ,,,,,,,,9463
7477,KX-KAYAPÓ XIKRIN-2755,009464,9464,151,416,530,,,,,, , , , , , , , ,,,,,,,,9464
7478,KX-KAYAPÓ XIKRIN-2756,009465,9465,196,399,416,,,,,, , , , , , , , ,,,,,,,,9465
7479,KX-KAYAPÓ XIKRIN-2757,009466,9466,399,416,530,,,,,, , , , , , , , ,,,,,,,,9466
7480,KX-KAYAPÓ XIKRIN-2758,009467,9467,58,416,530,,,,,, , , , , , , , ,,,,,,,,9467
7481,KX-KAYAPÓ XIKRIN-2759,009468,9468,62,416,530,,,,,, , , , , , , , ,,,,,,,,9468
7482,KX-KAYAPÓ XIKRIN-2760,009469,9469,62,416,530,,,,,, , , , , , , , ,,,,,,,,9469
7483,KX-KAYAPÓ XIKRIN-2762,009471,9471,282,416,530,,,,,, , , , , , , , ,,,,,,,,9471
7484,KX-KAYAPÓ XIKRIN-2763,009472,9472,89,416,530,,,,,, , , , , , , , ,,,,,,,,9472
7485,KX-KAYAPÓ XIKRIN-2764,009473,9473,61,416,530,,,,,, , , , , , , , ,,,,,,,,9473
7486,KX-KAYAPÓ XIKRIN-2765,009474,9474,61,416,530,,,,,, , , , , , , , ,,,,,,,,9474
7487,KX-KAYAPÓ XIKRIN-2766,009475,9475,61,416,530,,,,,, , , , , , , , ,,,,,,,,9475
7488,KX-KAYAPÓ XIKRIN-2767,009476,9476,61,416,530,,,,,, , , , , , , , ,,,,,,,,9476
7489,KX-KAYAPÓ XIKRIN-2768,009477,9477,1,416,530,,,,,, , , , , , , , ,,,,,,,,9477
7490,KX-KAYAPÓ XIKRIN-2769,009478,9478,62,416,530,,,,,, , , , , , , , ,,,,,,,,9478
7491,KX-KAYAPÓ XIKRIN-2770,009479,9479,173,416,530,,,,,, , , , , , , , ,,,,,,,,9479
7492,KX-KAYAPÓ XIKRIN-2771,009480,9480,173,416,530,,,,,, , , , , , , , ,,,,,,,,9480
7493,KX-KAYAPÓ XIKRIN-2772,009481,9481,58,416,530,,,,,, , , , , , , , ,,,,,,,,9481
7494,KX-KAYAPÓ XIKRIN-2773,009482,9482,114,416,530,,,,,, , , , , , , , ,,,,,,,,9482
7495,KX-KAYAPÓ XIKRIN-2774,009483,9483,114,416,530,,,,,, , , , , , , , ,,,,,,,,9483
7496,KX-KAYAPÓ XIKRIN-2775,009484,9484,119,416,530,,,,,, , , , , , , , ,,,,,,,,9484
7497,KX-KAYAPÓ XIKRIN-2776,009485,9485,119,416,530,,,,,, , , , , , , , ,,,,,,,,9485
7498,KX-KAYAPÓ XIKRIN-2777,009486,9486,119,416,530,,,,,, , , , , , , , ,,,,,,,,9486
7499,KX-KAYAPÓ XIKRIN-2778,009487,9487,31,416,530,,,,,, , , , , , , , ,,,,,,,,9487
7500,KX-KAYAPÓ XIKRIN-2779,009488,9488,31,416,530,,,,,, , , , , , , , ,,,,,,,,9488
7501,KX-KAYAPÓ XIKRIN-2780,009489,9489,58,416,530,,,,,, , , , , , , , ,,,,,,,,9489
7502,KX-KAYAPÓ XIKRIN-2781,009490,9490,31,416,530,,,,,, , , , , , , , ,,,,,,,,9490
7503,KX-KAYAPÓ XIKRIN-2782,009491,9491,416,530,730,,,,,, , , , , , , , ,,,,,,,,9491
7504,KX-KAYAPÓ XIKRIN-2783,009492,9492,142,416,530,,,,,, , , , , , , , ,,,,,,,,9492
7505,KX-KAYAPÓ XIKRIN-2784,009493,9493,142,416,530,,,,,, , , , , , , , ,,,,,,,,9493
7506,KX-KAYAPÓ XIKRIN-2785,009494,9494,173,416,530,,,,,, , , , , , , , ,,,,,,,,9494
7507,KX-KAYAPÓ XIKRIN-2786,009495,9495,1,59,416,530,,,,, , , , , , , , ,,,,,,,,9495
7508,KX-KAYAPÓ XIKRIN-2787,009496,9496,59,416,530,,,,,, , , , , , , , ,,,,,,,,9496
7509,KX-KAYAPÓ XIKRIN-2788,009497,9497,62,114,416,530,,,,, , , , , , , , ,,,,,,,,9497
7510,KX-KAYAPÓ XIKRIN-2789,009498,9498,58,114,416,530,,,,, , , , , , , , ,,,,,,,,9498
7511,KX-KAYAPÓ XIKRIN-2790,009499,9499,114,416,417,530,,,,, , , , , , , , ,,,,,,,,9499
7512,KX-KAYAPÓ XIKRIN-2791,009500,9500,114,282,416,530,,,,, , , , , , , , ,,,,,,,,9500
7513,KX-KAYAPÓ XIKRIN-2792,009501,9501,114,416,530,,,,,, , , , , , , , ,,,,,,,,9501
7514,KX-KAYAPÓ XIKRIN-2793,009502,9502,282,416,530,,,,,, , , , , , , , ,,,,,,,,9502
7515,KX-KAYAPÓ XIKRIN-2794,009503,9503,114,282,416,530,,,,, , , , , , , , ,,,,,,,,9503
7516,KX-KAYAPÓ XIKRIN-2795,009504,9504,530,,,,,,,,114,282,416,, , , , ,,,,,,,,9504
7517,KX-KAYAPÓ XIKRIN-2796,009505,9505,114,282,416,530,,,,, , , , , , , , ,,,,,,,,9505
7518,KX-KAYAPÓ XIKRIN-2797,009506,9506,114,282,416,530,,,,, , , , , , , , ,,,,,,,,9506
7519,KX-KAYAPÓ XIKRIN-2798,009507,9507,5,416,530,,,,,, , , , , , , , ,,,,,,,,9507
7520,KX-KAYAPÓ XIKRIN-2799,009508,9508,5,416,530,,,,,, , , , , , , , ,,,,,,,,9508
7521,KX-KAYAPÓ XIKRIN-2800,009509,,,,,,,,,,,,,,,,,,,,,,,,,
7522,KX-KAYAPÓ XIKRIN-2801,009510,9510,58,416,530,,,,,, , , , , , , , ,,,,,,,,9510
7523,KX-KAYAPÓ XIKRIN-2802,009511,9511,196,416,530,,,,,, , , , , , , , ,,,,,,,,9511
7524,KX-KAYAPÓ XIKRIN-2803,009512,9512,196,416,530,,,,,, , , , , , , , ,,,,,,,,9512
7525,KX-KAYAPÓ XIKRIN-2804,009513,9513,196,416,530,,,,,, , , , , , , , ,,,,,,,,9513
7526,KX-KAYAPÓ XIKRIN-2805,009514,9514,196,416,530,,,,,, , , , , , , , ,,,,,,,,9514
7527,KX-KAYAPÓ XIKRIN-2806,009515,9515,196,416,530,,,,,, , , , , , , , ,,,,,,,,9515
7528,KX-KAYAPÓ XIKRIN-2807,009516,9516,196,416,530,,,,,, , , , , , , , ,,,,,,,,9516
7529,KX-KAYAPÓ XIKRIN-2808,009517,9517,196,416,530,,,,,, , , , , , , , ,,,,,,,,9517
7530,KX-KAYAPÓ XIKRIN-2809,009518,9518,196,416,530,,,,,, , , , , , , , ,,,,,,,,9518
7531,KX-KAYAPÓ XIKRIN-2810,009519,9519,196,416,530,,,,,, , , , , , , , ,,,,,,,,9519
7532,KX-KAYAPÓ XIKRIN-2811,009520,9520,196,416,530,,,,,, , , , , , , , ,,,,,,,,9520
7533,KX-KAYAPÓ XIKRIN-2812,009521,9521,196,416,530,,,,,, , , , , , , , ,,,,,,,,9521
7534,KX-KAYAPÓ XIKRIN-2813,009522,9522,196,416,530,,,,,, , , , , , , , ,,,,,,,,9522
7535,KX-KAYAPÓ XIKRIN-2814,009523,9523,196,416,530,,,,,, , , , , , , , ,,,,,,,,9523
7536,KX-KAYAPÓ XIKRIN-2815,009524,9524,196,416,530,,,,,, , , , , , , , ,,,,,,,,9524
7537,KX-KAYAPÓ XIKRIN-2816,009525,9525,196,416,530,,,,,, , , , , , , , ,,,,,,,,9525
7538,KX-KAYAPÓ XIKRIN-2817,009526,9526,196,416,530,,,,,, , , , , , , , ,,,,,,,,9526
7539,KX-KAYAPÓ XIKRIN-2818,009527,9527,196,416,530,,,,,, , , , , , , , ,,,,,,,,9527
7540,KX-KAYAPÓ XIKRIN-2819,009528,9528,196,416,530,,,,,, , , , , , , , ,,,,,,,,9528
7541,KX-KAYAPÓ XIKRIN-2820,009529,9529,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9529
7542,KX-KAYAPÓ XIKRIN-2821,009530,9530,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9530
7543,KX-KAYAPÓ XIKRIN-2822,009531,9531,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9531
7544,KX-KAYAPÓ XIKRIN-2823,009532,9532,196,416,530,,,,,, , , , , , , , ,,,,,,,,9532
7545,KX-KAYAPÓ XIKRIN-2824,009533,9533,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9533
7546,KX-KAYAPÓ XIKRIN-2825,009534,9534,62,196,416,530,,,,, , , , , , , , ,,,,,,,,9534
7547,KX-KAYAPÓ XIKRIN-2826,009535,9535,196,416,530,,,,,, , , , , , , , ,,,,,,,,9535
7548,KX-KAYAPÓ XIKRIN-2827,009536,9536,196,416,530,,,,,, , , , , , , , ,,,,,,,,9536
7549,KX-KAYAPÓ XIKRIN-2828,009537,9537,196,416,530,,,,,, , , , , , , , ,,,,,,,,9537
7550,KX-KAYAPÓ XIKRIN-2829,009538,9538,196,416,530,,,,,, , , , , , , , ,,,,,,,,9538
7551,KX-KAYAPÓ XIKRIN-2830,009539,9539,196,416,530,,,,,, , , , , , , , ,,,,,,,,9539
7552,KX-KAYAPÓ XIKRIN-2831,009540,9540,196,416,530,,,,,, , , , , , , , ,,,,,,,,9540
7553,KX-KAYAPÓ XIKRIN-2832,009541,9541,196,416,530,,,,,, , , , , , , , ,,,,,,,,9541
7554,KX-KAYAPÓ XIKRIN-2833,009542,9542,196,416,530,,,,,, , , , , , , , ,,,,,,,,9542
7555,KX-KAYAPÓ XIKRIN-2834,009543,9543,196,416,530,,,,,, , , , , , , , ,,,,,,,,9543
7556,KX-KAYAPÓ XIKRIN-2835,009544,9544,196,416,530,,,,,, , , , , , , , ,,,,,,,,9544
7557,KX-KAYAPÓ XIKRIN-2836,009545,9545,196,416,530,,,,,, , , , , , , , ,,,,,,,,9545
7558,KX-KAYAPÓ XIKRIN-2837,009546,9546,173,196,416,530,,,,, , , , , , , , ,,,,,,,,9546
7559,KX-KAYAPÓ XIKRIN-2838,009547,9547,18,416,530,,,,,, , , , , , , , ,,,,,,,,9547
7560,KX-KAYAPÓ XIKRIN-2839,009548,9548,196,416,530,,,,,, , , , , , , , ,,,,,,,,9548
7561,KX-KAYAPÓ XIKRIN-2840,009549,9549,196,416,530,,,,,, , , , , , , , ,,,,,,,,9549
7562,KX-KAYAPÓ XIKRIN-2841,009550,9550,62,416,530,,,,,, , , , , , , , ,,,,,,,,9550
7563,KX-KAYAPÓ XIKRIN-2842,009551,9551,58,114,416,530,,,,, , , , , , , , ,,,,,,,,9551
7564,KX-KAYAPÓ XIKRIN-2843,009552,9552,114,416,530,,,,,, , , , , , , , ,,,,,,,,9552
7565,KX-KAYAPÓ XIKRIN-2844,009553,9553,58,196,416,,,,,, , , , , , , , ,,,,,,,,9553
7566,KX-KAYAPÓ XIKRIN-2845,009554,9554,416,530,,,,,,, , , , , , , , ,,,,,,,,9554
7567,KX-KAYAPÓ XIKRIN-2846,009555,9555,416,530,,,,,,, , , , , , , , ,,,,,,,,9555
7568,KX-KAYAPÓ XIKRIN-2847,009556,9556,114,416,530,,,,,, , , , , , , , ,,,,,,,,9556
7569,KX-KAYAPÓ XIKRIN-2848,009557,9557,58,416,530,,,,,, , , , , , , , ,,,,,,,,9557
7570,KX-KAYAPÓ XIKRIN-2849,009558,9558,151,416,,,,,,, , , , , , , , ,,,,,,,,9558
7571,KX-KAYAPÓ XIKRIN-2850,009559,9559,151,416,,,,,,, , , , , , , , ,,,,,,,,9559
7572,KX-KAYAPÓ XIKRIN-2851,009560,9560,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9560
7573,KX-KAYAPÓ XIKRIN-2852,009561,9561,151,416,,,,,,, , , , , , , , ,,,,,,,,9561
7574,KX-KAYAPÓ XIKRIN-2853,009562,9562,114,151,416,,,,,, , , , , , , , ,,,,,,,,9562
7575,KX-KAYAPÓ XIKRIN-2854,009563,9563,114,151,416,,,,,, , , , , , , , ,,,,,,,,9563
7576,KX-KAYAPÓ XIKRIN-2855,009564,9564,114,416,,,,,,, , , , , , , , ,,,,,,,,9564
7577,KX-KAYAPÓ XIKRIN-2856,009565,9565,196,399,416,530,,,,, , , , , , , , ,,,,,,,,9565
7578,KX-KAYAPÓ XIKRIN-2857,009566,9566,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9566
7579,KX-KAYAPÓ XIKRIN-2858,009567,9567,151,416,,,,,,, , , , , , , , ,,,,,,,,9567
7580,KX-KAYAPÓ XIKRIN-2859,009568,9568,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9568
7581,KX-KAYAPÓ XIKRIN-2860,009569,9569,151,399,416,,,,,, , , , , , , , ,,,,,,,,9569
7582,KX-KAYAPÓ XIKRIN-2861,009570,9570,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9570
7583,KX-KAYAPÓ XIKRIN-2862,009571,,,,,,,,,,,,,,,,,,,,,,,,,
7584,KX-KAYAPÓ XIKRIN-2863,009572,9572,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9572
7585,KX-KAYAPÓ XIKRIN-2864,009573,9573,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9573
7586,KX-KAYAPÓ XIKRIN-2865,009574,9574,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9574
7587,KX-KAYAPÓ XIKRIN-2866,009575,9575,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9575
7588,KX-KAYAPÓ XIKRIN-2867,009576,9576,151,416,530,,,,,, , , , , , , , ,,,,,,,,9576
7589,KX-KAYAPÓ XIKRIN-2868,009577,9577,151,399,416,530,,,,, , , , , , , , ,,,,,,,,9577
7590,KX-KAYAPÓ XIKRIN-2869,009578,9578,151,416,,,,,,, , , , , , , , ,,,,,,,,9578
7591,KX-KAYAPÓ XIKRIN-2870,009579,9579,151,416,530,,,,,, , , , , , , , ,,,,,,,,9579
7592,KX-KAYAPÓ XIKRIN-2871,009580,9580,399,416,530,,,,,, , , , , , , , ,,,,,,,,9580
7593,KX-KAYAPÓ XIKRIN-2873,009582,9582,51,416,530,668,,,,, , , , , , , , ,,,,,,,,9582
7594,KX-KAYAPÓ XIKRIN-2874,009583,9583,58,114,416,530,,,,, , , , , , , , ,,,,,,,,9583
7595,KX-KAYAPÓ XIKRIN-2875,009584,9584,152,416,530,,,,,, , , , , , , , ,,,,,,,,9584
7596,KX-KAYAPÓ XIKRIN-2876,009585,9585,265,416,,,,,,, , , , , , , , ,,,,,,,,9585
7597,KX-KAYAPÓ XIKRIN-2877,009586,9586,265,416,,,,,,, , , , , , , , ,,,,,,,,9586
7598,KX-KAYAPÓ XIKRIN-2878,009587,9587,152,265,416,,,,,, , , , , , , , ,,,,,,,,9587
7599,KX-KAYAPÓ XIKRIN-2879,009588,9588,152,265,416,,,,,, , , , , , , , ,,,,,,,,9588
7600,KX-KAYAPÓ XIKRIN-2880,009589,9589,207,416,474,530,,,,, , , , , , , , ,,,,,,,,9589
7601,KX-KAYAPÓ XIKRIN-2881,009590,9590,58,416,474,530,,,,, , , , , , , , ,,,,,,,,9590
7602,KX-KAYAPÓ XIKRIN-2882,009591,9591,196,416,474,530,730,,,, , , , , , , , ,,,,,,,,9591
7603,KX-KAYAPÓ XIKRIN-2883,009592,9592,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9592
7604,KX-KAYAPÓ XIKRIN-2884,009593,9593,196,416,530,730,,,,, , , , , , , , ,,,,,,,,9593
7605,KX-KAYAPÓ XIKRIN-2885,009594,9594,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9594
7606,KX-KAYAPÓ XIKRIN-2886,009595,9595,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9595
7607,KX-KAYAPÓ XIKRIN-2887,009596,9596,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9596
7608,KX-KAYAPÓ XIKRIN-2888,009597,9597,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9597
7609,KX-KAYAPÓ XIKRIN-2889,009598,9598,196,416,474,530,,,,, , , , , , , , ,,,,,,,,9598
7610,KX-KAYAPÓ XIKRIN-2890,009599,9599,196,416,417,474,,,,, , , , , , , , ,,,,,,,,9599
